,name,reactionTime,trajectory,aimAction,aimPlayerGridList,noisePoint,goal,conditionName,decisionSteps,targetDiff,avoidCommitPoint,crossPoint,obstacles,noiseNumber,playerGrid,target1,target2
75,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(13, 14), [13, 14], [13, 14], [12, 14], [11, 14], [12, 14], [12, 13], [12, 12], [11, 12], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(13, 13), (13, 13), (12, 14), (12, 13), (12, 14), (12, 13), (12, 12), (11, 12), (11, 11), (11, 10), (11, 9), (11, 8), (11, 7), (11, 6)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]",expCondition1,1,2,"(12, 13)","(11, 11)","[(13, 13), (13, 11), (11, 13), (3, 4), (5, 4), (3, 11), (9, 5), (9, 1), (14, 5), (12, 5), (1, 2), (14, 6), (4, 8), (1, 9), (2, 8), (9, 8), (4, 2), (5, 8)]",1,"(13, 14)","(4, 11)","(11, 6)"
76,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2]","[(4, 4), [5, 4], [6, 4], [7, 4], [7, 5], [8, 5], [8, 6], [8, 7], [8, 8]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]","[(5, 4), (6, 4), (7, 4), (7, 5), (8, 5), (8, 6), (8, 7), (8, 8)]",[],"[1, 1, 1, 0, 1, 0, 0, 0]",randomCondition,0,1,"(0, 0)","(0, 0)","[(2, 7), (7, 2), (1, 14), (5, 3), (2, 13), (5, 2), (14, 0), (1, 3), (7, 1), (13, 8), (4, 5), (8, 9), (0, 0), (10, 11), (12, 3), (4, 8), (0, 4), (4, 6)]",0,"(4, 4)","(8, 8)","(4, 13)"
77,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 14), [13, 14], [12, 14], [12, 13], [12, 12], [11, 11], [12, 11], [11, 11], [11, 10], [11, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(13, 14), (12, 14), (12, 13), (12, 12), (11, 12), (11, 10), (11, 11), (11, 10), (11, 9), (10, 9), (10, 8), (10, 7), (10, 6), (10, 5)]","[5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",expCondition2,2,0,"(12, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (7, 9), (2, 3), (2, 7), (1, 12), (3, 1), (1, 10), (8, 1), (1, 7), (4, 13), (4, 9), (1, 8), (12, 2), (2, 2)]",2,"(14, 14)","(5, 10)","(10, 5)"
78,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2]","[(14, 14), [14, 13], [14, 12], [14, 12], [13, 12], [12, 12], [12, 11], [12, 10], [11, 10], [10, 10], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(14, 13), (14, 12), (13, 12), (13, 12), (12, 12), (12, 11), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (6, 10), (5, 10)]",[3],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",expCondition2,2,1,"(12, 12)","(10, 10)","[(13, 13), (13, 11), (11, 13), (13, 10), (10, 13), (14, 1), (4, 9), (8, 7), (10, 3), (7, 3), (6, 6), (3, 9), (1, 6), (9, 7), (7, 6), (10, 2), (2, 5), (2, 12)]",1,"(14, 14)","(5, 10)","(10, 4)"
79,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 14), [0, 13], [0, 13], [0, 13], [1, 13], [2, 13], [3, 13], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [4, 7], [4, 6], [4, 5], [5, 5]]","[(0, -1), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0)]","[(0, 13), (-1, 13), (-1, 13), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (4, 7), (4, 6), (4, 5), (5, 5)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",expCondition2,4,2,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (3, 4), (13, 10), (6, 8), (7, 3), (13, 14), (8, 6), (10, 3), (2, 1), (9, 5), (10, 1), (5, 1)]",0,"(0, 14)","(5, 5)","(11, 9)"
80,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(0, 0), [1, 0], [2, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [4, 0], [5, 0], [6, 0], [6, 1], [7, 1], [7, 2], [7, 3]]","[(1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]","[(1, 0), (2, 0), (2, 1), (3, 0), (4, 0), (5, 0), (5, 1), (5, 2), (5, 0), (6, 0), (6, 1), (7, 1), (7, 2), (7, 3)]","[3, 8]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",expCondition1,2,2,"(2, 2)","(3, 3)","[(1, 1), (1, 3), (3, 1), (6, 9), (13, 10), (6, 6), (7, 9), (11, 10), (11, 3), (7, 4), (9, 6), (10, 0), (13, 3), (6, 11), (8, 0), (7, 7), (5, 6), (8, 6)]",2,"(0, 0)","(7, 3)","(3, 9)"
81,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(0, 12), [0, 11], [0, 11], [0, 10], [0, 9], [0, 9], [0, 8], [1, 8], [1, 7], [1, 6], [1, 5], [2, 5], [3, 5], [3, 4], [4, 4]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0)]","[(0, 11), (-1, 11), (0, 10), (0, 9), (0, 8), (0, 8), (1, 8), (1, 7), (1, 6), (1, 5), (2, 5), (3, 5), (3, 4), (4, 4)]",[5],"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",expCondition2,0,1,"(1, 12)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (6, 13), (11, 13), (9, 14), (7, 14), (10, 3), (0, 14), (3, 1), (8, 8), (0, 13), (8, 14), (10, 7), (13, 4), (8, 7)]",1,"(0, 12)","(4, 4)","(11, 10)"
82,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3]","[(14, 14), [13, 14], [13, 13], [12, 13], [11, 13], [11, 12], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [10, 7], [10, 6]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]","[(13, 14), (13, 13), (12, 13), (11, 13), (11, 12), (11, 11), (11, 10), (11, 9), (11, 8), (11, 7), (10, 7), (10, 6)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2]",expCondition1,4,2,"(11, 11)","(10, 10)","[(12, 12), (12, 14), (12, 10), (14, 12), (10, 12), (14, 2), (3, 10), (5, 5), (3, 1), (7, 3), (11, 5), (6, 8), (3, 12), (2, 5), (6, 3), (4, 5), (6, 6), (1, 14)]",0,"(14, 14)","(4, 10)","(10, 6)"
83,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4]","[(0, 14), [0, 13], [1, 13], [1, 12], [2, 12], [3, 12], [4, 12], [5, 12], [6, 12], [7, 12], [8, 12], [9, 12], [9, 11], [10, 11], [10, 12], [11, 12], [11, 11], [11, 10], [11, 9]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(0, 13), (1, 13), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (9, 11), (10, 11), (10, 10), (10, 11), (11, 11), (11, 10), (11, 9)]","[14, 15]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0]",expCondition1,6,0,"(4, 10)","(5, 9)","[(3, 11), (0, 10), (1, 11), (5, 11), (3, 9), (3, 13), (4, 14), (12, 8), (12, 10), (12, 4), (12, 5), (5, 1), (6, 5), (0, 1), (8, 6), (13, 14), (12, 12), (9, 3)]",2,"(0, 14)","(5, 3)","(11, 9)"
84,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(0, 0), [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 5], [1, 6], [1, 7], [2, 7], [1, 7], [1, 8], [2, 8], [3, 8], [4, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (1, 8), (2, 8), (3, 8), (4, 8)]",[10],"[0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0]",expCondition2,2,2,"(2, 2)","(4, 4)","[(1, 1), (1, 3), (3, 1), (1, 4), (4, 1), (5, 8), (13, 7), (1, 12), (7, 10), (11, 9), (11, 13), (2, 11), (8, 12), (11, 6), (5, 11), (5, 6), (13, 4), (11, 12)]",1,"(0, 0)","(10, 4)","(4, 8)"
85,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(13, 14), [13, 14], [12, 14], [12, 13], [12, 12], [11, 12], [10, 12], [9, 12], [8, 12], [7, 12], [7, 11], [6, 11], [5, 11], [4, 11]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[(13, 13), (12, 14), (12, 13), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (7, 11), (6, 11), (5, 11), (4, 11)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",expCondition1,1,0,"(12, 13)","(11, 11)","[(13, 13), (13, 11), (11, 13), (2, 8), (14, 1), (3, 8), (5, 2), (4, 9), (8, 3), (8, 1), (10, 8), (10, 6), (2, 6), (14, 11), (9, 8), (7, 3), (10, 2), (6, 6)]",0,"(13, 14)","(4, 11)","(11, 4)"
86,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(2, 14), [2, 13], [2, 12], [2, 12], [2, 11], [2, 10], [1, 9], [1, 8], [2, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(2, 13), (2, 12), (2, 11), (2, 11), (2, 10), (2, 9), (1, 8), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (2, 3)]","[3, 6]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",expCondition2,0,controlAvoid,"(2, 14)","(2, 14)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (1, 10), (1, 7), (7, 6), (0, 1), (6, 8), (0, 10), (9, 3), (9, 5), (11, 1), (9, 8), (1, 4), (5, 6), (7, 4)]",2,"(2, 14)","(2, 3)","(14, 14)"
87,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4]","[(14, 0), [14, 0], [14, 1], [13, 1], [13, 2], [13, 3], [13, 4], [13, 5], [12, 5], [12, 6], [11, 6], [11, 7], [12, 6], [13, 7], [13, 8], [13, 9], [12, 9], [12, 10], [11, 10], [10, 10]]","[(1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0)]","[(15, 0), (14, 1), (13, 1), (13, 2), (13, 3), (13, 4), (13, 5), (12, 5), (12, 6), (11, 6), (11, 7), (10, 7), (11, 6), (13, 8), (13, 9), (12, 9), (12, 10), (11, 10), (10, 10)]","[12, 13]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",expCondition1,4,0,"(11, 3)","(10, 4)","[(12, 2), (14, 2), (10, 2), (12, 0), (12, 4), (1, 13), (6, 13), (2, 9), (10, 11), (5, 8), (7, 13), (5, 9), (6, 10), (3, 0), (8, 6), (5, 13), (9, 10), (8, 5)]",2,"(14, 0)","(10, 10)","(4, 4)"
88,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(14, 0), [14, 0], [14, 1], [14, 2], [14, 3], [14, 4], [14, 5], [14, 6], [14, 7], [14, 8], [14, 9], [14, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(15, 0), (14, 1), (14, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10)]",[],"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition1,2,controlAvoid,"(14, 0)","(14, 0)","[(13, 1), (11, 1), (13, 3), (5, 8), (4, 7), (3, 12), (1, 12), (10, 10), (3, 11), (14, 13), (2, 7), (7, 12), (5, 10), (4, 1), (6, 6), (5, 0), (4, 10), (2, 1)]",0,"(14, 0)","(14, 10)","(3, 0)"
89,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[(0, 14), [1, 14], [2, 14], [2, 13], [2, 12], [2, 11], [2, 11], [2, 10], [2, 9], [3, 10], [2, 10], [2, 9], [2, 8], [2, 7], [2, 6], [1, 6], [1, 5], [1, 4], [0, 4]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]","[(1, 14), (2, 14), (2, 13), (2, 12), (2, 11), (1, 11), (2, 10), (2, 9), (1, 9), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (1, 6), (1, 5), (1, 4), (0, 4)]",[9],"[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,6,controlAvoid,"(0, 14)","(0, 14)","[(3, 11), (0, 10), (1, 11), (5, 11), (3, 9), (3, 13), (4, 14), (6, 11), (3, 8), (9, 4), (12, 5), (12, 10), (12, 3), (13, 4), (10, 7), (13, 8), (7, 7), (0, 1)]",1,"(0, 14)","(0, 4)","(12, 14)"
90,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(14, 0), [14, 1], [14, 2], [14, 2], [14, 3], [14, 4], [14, 5], [14, 6], [13, 6], [13, 7], [13, 8], [13, 9], [13, 10], [14, 10]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]","[(14, 1), (14, 2), (15, 2), (14, 3), (14, 4), (14, 5), (14, 6), (14, 7), (13, 7), (13, 8), (13, 9), (13, 10), (14, 10)]",[8],"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",expCondition2,2,controlAvoid,"(14, 0)","(14, 0)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (3, 13), (13, 13), (3, 10), (14, 11), (5, 13), (6, 13), (9, 12), (4, 6), (2, 5), (6, 11), (4, 13), (6, 7), (9, 11)]",1,"(14, 0)","(14, 10)","(4, 0)"
91,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 14), [13, 14], [13, 13], [13, 12], [12, 12], [12, 11], [12, 10], [11, 10], [10, 10], [10, 9], [10, 8], [9, 8], [9, 7], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[(13, 14), (13, 13), (13, 12), (12, 12), (12, 11), (12, 10), (11, 10), (10, 10), (10, 9), (10, 8), (9, 8), (9, 7), (8, 7), (8, 6), (8, 5), (8, 4), (8, 3)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2]",expCondition2,6,1,"(10, 10)","(8, 8)","[(11, 11), (10, 14), (11, 13), (11, 9), (9, 11), (13, 11), (14, 10), (11, 8), (8, 11), (1, 10), (1, 4), (11, 1), (3, 1), (2, 10), (5, 5), (4, 5), (6, 7), (11, 2)]",0,"(14, 14)","(4, 8)","(8, 3)"
92,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3]","[(14, 14), [14, 13], [14, 12], [13, 12], [14, 13], [14, 12], [13, 12], [12, 12], [11, 12], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(14, 13), (14, 12), (13, 12), (12, 12), (14, 12), (13, 12), (12, 12), (12, 11), (11, 11), (11, 10), (11, 9), (11, 8), (11, 7)]","[4, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",expCondition1,2,2,"(12, 12)","(11, 11)","[(13, 13), (13, 11), (11, 13), (14, 2), (8, 6), (2, 11), (9, 1), (4, 3), (2, 2), (2, 13), (4, 5), (3, 8), (7, 3), (10, 6), (4, 2), (5, 10), (10, 3), (1, 1)]",2,"(14, 14)","(5, 11)","(11, 7)"
93,noise0.0667_softmaxBeta2.5_19,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2]","[(12, 0), [11, 0], [10, 0], [9, 0], [8, 0], [7, 0], [6, 0], [5, 0], [4, 0], [3, 0], [2, 0], [1, 0], [0, 0]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(11, 0), (10, 0), (9, 0), (8, 0), (7, 0), (6, 0), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]",[],"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",expCondition2,0,controlAvoid,"(12, 0)","(12, 0)","[(13, 1), (11, 1), (13, 3), (10, 1), (13, 4), (7, 12), (7, 9), (11, 13), (14, 1), (9, 5), (13, 7), (9, 9), (13, 1), (9, 12), (14, 10), (14, 5), (4, 10), (3, 13)]",0,"(12, 0)","(12, 12)","(0, 0)"
94,noise0.0667_softmaxBeta2.5_19,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(0, 14), [1, 14], [1, 13], [2, 13], [3, 13], [3, 12], [3, 11], [4, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [4, 6], [5, 6], [5, 5]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1)]","[(1, 14), (1, 13), (2, 13), (3, 13), (3, 12), (3, 11), (4, 11), (5, 11), (5, 10), (5, 9), (5, 8), (5, 7), (5, 6), (5, 6), (5, 5)]",[13],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",expCondition2,4,1,"(3, 11)","(5, 9)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (5, 12), (2, 9), (13, 7), (7, 1), (4, 3), (9, 6), (6, 5), (2, 2), (12, 10), (11, 4), (12, 1), (6, 4), (13, 10)]",1,"(0, 14)","(5, 5)","(10, 9)"
95,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[(0, 14), [0, 13], [0, 12], [1, 12], [2, 12], [2, 11], [3, 11], [4, 11], [4, 12], [4, 11], [5, 11], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[(0, 13), (0, 12), (1, 12), (2, 12), (2, 11), (3, 11), (4, 11), (4, 10), (4, 11), (5, 11), (6, 11), (5, 10), (6, 10), (7, 10), (8, 10)]","[8, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",expCondition2,2,2,"(2, 12)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (9, 7), (8, 8), (12, 2), (7, 6), (10, 8), (5, 4), (13, 3), (4, 1), (3, 3), (13, 12), (13, 6), (11, 3), (8, 9)]",2,"(0, 14)","(4, 4)","(8, 10)"
96,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]","[(2, 14), [2, 13], [2, 12], [2, 11], [2, 10], [3, 10], [4, 10], [4, 9], [4, 8], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(2, 13), (2, 12), (2, 11), (2, 10), (3, 10), (4, 10), (4, 9), (4, 8), (4, 7), (4, 8), (4, 7), (4, 6), (4, 5)]",[9],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",expCondition2,0,1,"(2, 13)","(4, 10)","[(1, 13), (3, 13), (1, 11), (4, 13), (1, 10), (10, 9), (8, 6), (13, 4), (10, 4), (4, 2), (8, 8), (7, 9), (8, 4), (12, 10), (2, 1), (11, 3), (8, 1), (13, 13)]",1,"(2, 14)","(4, 5)","(10, 10)"
97,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3]","[(14, 0), [13, 0], [12, 0], [12, 0], [12, 1], [12, 1], [12, 2], [11, 2], [10, 2], [9, 2], [8, 2], [7, 2], [7, 3]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[(13, 0), (12, 0), (11, 0), (12, 1), (12, 2), (12, 2), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (7, 3)]","[3, 5]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",expCondition1,2,2,"(12, 2)","(11, 3)","[(13, 1), (11, 1), (13, 3), (6, 12), (10, 8), (9, 13), (5, 1), (7, 10), (2, 1), (1, 2), (8, 11), (8, 4), (2, 7), (6, 13), (2, 10), (8, 12), (1, 13), (12, 11)]",2,"(14, 0)","(11, 9)","(7, 3)"
98,noise0.0667_softmaxBeta2.5_19,"[0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[(0, 14), [0, 13], [1, 13], [1, 12], [1, 11], [1, 10], [1, 9], [2, 9], [2, 8], [3, 8], [4, 8], [4, 7], [4, 6]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1)]","[(0, 13), (1, 13), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (2, 8), (3, 8), (4, 8), (4, 7), (4, 6)]",[],"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",expCondition1,4,2,"(3, 11)","(4, 10)","[(2, 12), (0, 12), (4, 12), (2, 14), (2, 10), (4, 3), (9, 3), (11, 5), (11, 2), (3, 2), (13, 7), (9, 8), (6, 6), (6, 8), (4, 1), (8, 8), (12, 3), (1, 5)]",0,"(0, 14)","(4, 6)","(10, 10)"
99,noise0.0667_softmaxBeta2.5_19,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[(3, 11), [3, 10], [3, 9], [3, 8], [2, 8], [3, 8], [3, 7], [4, 7], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[(3, 10), (3, 9), (3, 8), (3, 7), (3, 8), (3, 7), (4, 7), (4, 6), (4, 5), (4, 4), (4, 3), (4, 2), (4, 1)]",[4],"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",randomCondition,0,2,"(0, 14)","(0, 14)","[(14, 12), (3, 2), (6, 6), (5, 14), (2, 11), (0, 11), (14, 11), (0, 4), (0, 13), (1, 10), (7, 1), (5, 5), (13, 5), (10, 14), (11, 12), (10, 13), (8, 1), (10, 10)]",1,"(3, 11)","(4, 1)","(13, 9)"
