,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,softmaxBeta2.5_16,2,5,2,9,8,7,"[0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [2, 6], [2, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 1, 0, 1]",0,4,6,270
1,softmaxBeta2.5_16,0,4,0,10,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [5, 7], [5, 6], [4, 6], [3, 6], [3, 5], [3, 4], [2, 4], [2, 5], [1, 5], [0, 5], [0, 4]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1)]","[6, 8]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",2,6,6,270
2,softmaxBeta2.5_16,4,3,4,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [6, 6], [6, 5], [6, 4], [5, 4], [5, 3], [4, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0)]",[6],"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1,8,6,270
3,softmaxBeta2.5_16,3,1,11,1,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [9, 4], [10, 4], [10, 3], [10, 2], [11, 2], [11, 1]]","[(0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[2],"[0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0]",1,8,7,0
4,softmaxBeta2.5_16,9,4,9,10,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [6, 6], [7, 6], [8, 6], [8, 5], [7, 5], [7, 4], [8, 4], [9, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (-1, 0), (0, -1), (1, 0), (1, 0)]","[5, 9]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",2,6,7,90
5,softmaxBeta2.5_16,10,5,10,9,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [8, 6], [8, 5], [9, 5], [10, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0, 0]",0,4,7,90
6,softmaxBeta2.5_16,0,4,0,10,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [7, 7], [6, 7], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [3, 10], [2, 10], [1, 10], [0, 10]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[6, 4]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",2,6,8,270
7,softmaxBeta2.5_16,3,14,11,14,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13], [3, 13], [3, 14]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1)]",[6],"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,8,8,180
8,softmaxBeta2.5_16,5,0,9,0,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [7, 0], [8, 0], [9, 0]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,0
9,softmaxBeta2.5_16,4,7,10,7,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [8, 5], [8, 6], [8, 7], [9, 7], [10, 7]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0), (1, 0)]",[5],"[0, 0, 0, 0, 1, 0, 0, 2, 2]",special,6,6,180
